"page_type","entity_id","canonical_path","canonical_url","brand","brand_variants","model","model_variants","category","product_name","product_id","catalog_code","article_oem","condition","primary_query","secondary_queries","search_intent","title","description","h1","intro_text","faq","indexable","robots","status","validation_errors"
"home","home","/","https://xn--d1abifc1bn.xn--p1ai/","","[]","","[]","","","","","","","автозапчасти из Китая","[""доставка автозапчастей из Китая""]","commercial","KITRADE — автозапчасти из Китая с доставкой по России","Найдём автозапчасть у поставщиков в Китае, проверим перед отправкой и доставим в ваш город по России.","Автозапчасти из Китая с доставкой по всей России","","[]","true","index,follow","active","[]"
"product","1038","/catalog/product/fara-perednyaya-levaya-livan-x3-pro-1038/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/fara-perednyaya-levaya-livan-x3-pro-1038/","Livan","[]","X3 pro","[]","Оптика","Фара передняя левая Livan X3 Pro","1038","KT-1038","","Новое","Фара передняя левая Livan X3 Pro","[""Фара передняя левая Livan X3 Pro KT-1038"",""Фара передняя левая Livan X3 Pro цена""]","commercial","Фара передняя левая Livan X3 Pro | Купить под заказ — Китрейд","Фара передняя левая Livan X3 Pro. Код KITRADE: KT-1038. Состояние: Новое. Цена детали 28 476 ₽. Проверка совместимости по VIN.","Фара передняя левая Livan X3 Pro","","[]","true","index,follow","active","[]"
"product","1039","/catalog/product/zadnii-fonar-tsentralnyi-voyah-free-original-1039/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zadnii-fonar-tsentralnyi-voyah-free-original-1039/","Voyah","[]","Free","[]","Оптика","Задний фонарь центральный Voyah Free (оригинал)","1039","KT-1039","","Новое","Задний фонарь центральный Voyah Free (оригинал)","[""Задний фонарь центральный Voyah Free (оригинал) KT-1039"",""Задний фонарь центральный Voyah Free (оригинал) цена""]","commercial","Задний фонарь центральный Voyah Free | Купить под заказ — Китрейд","Задний фонарь центральный Voyah Free (оригинал). Код KITRADE: KT-1039. Состояние: Новое. Цена детали 122 553 ₽. Проверка совместимости по VIN.","Задний фонарь центральный Voyah Free (оригинал)","","[]","true","index,follow","active","[]"
"product","1040","/catalog/product/fara-pravaya-lixiang-l7-kruglaya-fishka-18-pin-max-1040/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/fara-pravaya-lixiang-l7-kruglaya-fishka-18-pin-max-1040/","Li Auto","[]","L7","[]","Оптика","Фара правая Lixiang L7 (круглая фишка, 18 пин, MAX","1040","KT-1040","","Новое","Фара правая Lixiang L7 (круглая фишка, 18 пин, MAX","[""Фара правая Lixiang L7 (круглая фишка, 18 пин, MAX KT-1040"",""Фара правая Lixiang L7 (круглая фишка, 18 пин, MAX цена""]","commercial","Фара правая Lixiang L7 (круглая фишка | Купить под заказ — Китрейд","Фара правая Lixiang L7 (круглая фишка, 18 пин, MAX. Код KITRADE: KT-1040. Состояние: Новое. Цена детали 83 049 ₽. Проверка совместимости по VIN.","Фара правая Lixiang L7 (круглая фишка, 18 пин, MAX","","[]","true","index,follow","active","[]"
"product","1041","/catalog/product/perednyaya-pravaya-fara-baic-bj40-1041/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/perednyaya-pravaya-fara-baic-bj40-1041/","BAIC","[]","BJ40","[]","Оптика","Передняя правая фара Baic BJ40","1041","KT-1041","","Новое","Передняя правая фара Baic BJ40","[""Передняя правая фара Baic BJ40 KT-1041"",""Передняя правая фара Baic BJ40 цена""]","commercial","Передняя правая фара Baic BJ40 | Купить под заказ — Китрейд","Передняя правая фара Baic BJ40. Код KITRADE: KT-1041. Состояние: Новое. Цена детали 45 261 ₽. Проверка совместимости по VIN.","Передняя правая фара Baic BJ40","","[]","true","index,follow","active","[]"
"product","1042","/catalog/product/levaya-fara-changan-cs75-plus-1042/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/levaya-fara-changan-cs75-plus-1042/","Changan","[]","CS75 Plus","[]","Оптика","Левая фара Changan CS75 Plus","1042","KT-1042","","Новое","Левая фара Changan CS75 Plus","[""Левая фара Changan CS75 Plus KT-1042"",""Левая фара Changan CS75 Plus цена""]","commercial","Левая фара Changan CS75 Plus | Купить под заказ — Китрейд","Левая фара Changan CS75 Plus. Код KITRADE: KT-1042. Состояние: Новое. Цена детали 59 616 ₽. Проверка совместимости по VIN.","Левая фара Changan CS75 Plus","","[]","true","index,follow","active","[]"
"product","1043","/catalog/product/fara-levaya-livan-x6-pro-1043/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/fara-levaya-livan-x6-pro-1043/","Livan","[]","X6 pro","[]","Оптика","Фара левая Livan X6 Pro","1043","KT-1043","","Новое","Фара левая Livan X6 Pro","[""Фара левая Livan X6 Pro KT-1043"",""Фара левая Livan X6 Pro цена""]","commercial","Фара левая Livan X6 Pro | Купить под заказ — Китрейд","Фара левая Livan X6 Pro. Код KITRADE: KT-1043. Состояние: Новое. Цена детали 69 536 ₽. Проверка совместимости по VIN.","Фара левая Livan X6 Pro","","[]","true","index,follow","active","[]"
"product","1044","/catalog/product/perednyaya-fara-levaya-geely-galaxy-m9-1044/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/perednyaya-fara-levaya-geely-galaxy-m9-1044/","Geely","[]","Galaxy M9","[]","Оптика","Передняя фара левая Geely Galaxy M9","1044","KT-1044","","Новое","Передняя фара левая Geely Galaxy M9","[""Передняя фара левая Geely Galaxy M9 KT-1044"",""Передняя фара левая Geely Galaxy M9 цена""]","commercial","Передняя фара левая Geely Galaxy M9 | Купить под заказ — Китрейд","Передняя фара левая Geely Galaxy M9. Код KITRADE: KT-1044. Состояние: Новое. Цена детали 50 525 ₽. Проверка совместимости по VIN.","Передняя фара левая Geely Galaxy M9","","[]","true","index,follow","active","[]"
"product","1045","/catalog/product/perednyaya-protivotumannaya-fara-levaya-toyota-corolla-1045/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/perednyaya-protivotumannaya-fara-levaya-toyota-corolla-1045/","Toyota","[]","Corolla","[]","Оптика","Передняя противотуманная фара левая Toyota Corolla","1045","KT-1045","","Новое","Передняя противотуманная фара левая Toyota Corolla","[""Передняя противотуманная фара левая Toyota Corolla KT-1045"",""Передняя противотуманная фара левая Toyota Corolla цена""]","commercial","Передняя противотуманная фара левая | Купить под заказ — Китрейд","Передняя противотуманная фара левая Toyota Corolla. Код KITRADE: KT-1045. Состояние: Новое. Цена детали 9 180 ₽. Проверка совместимости по VIN.","Передняя противотуманная фара левая Toyota Corolla","","[]","true","index,follow","active","[]"
"product","1046","/catalog/product/fonar-na-kryshke-bagazhnika-kia-seltos-1046/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/fonar-na-kryshke-bagazhnika-kia-seltos-1046/","Kia","[]","Seltos","[]","Оптика","Фонарь на крышке багажника Kia Seltos","1046","KT-1046","","Новое","Фонарь на крышке багажника Kia Seltos","[""Фонарь на крышке багажника Kia Seltos KT-1046"",""Фонарь на крышке багажника Kia Seltos цена""]","commercial","Фонарь на крышке багажника Kia Seltos | Купить под заказ — Китрейд","Фонарь на крышке багажника Kia Seltos. Код KITRADE: KT-1046. Состояние: Новое. Цена детали 37 200 ₽. Проверка совместимости по VIN.","Фонарь на крышке багажника Kia Seltos","","[]","true","index,follow","active","[]"
"product","1047","/catalog/product/pravyi-perednii-gabaritnyi-fonar-voyah-passion-1047/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/pravyi-perednii-gabaritnyi-fonar-voyah-passion-1047/","Voyah","[]","Passion","[]","Оптика","Правый передний габаритный фонарь Voyah Passion","1047","KT-1047","","Новое","Правый передний габаритный фонарь Voyah Passion","[""Правый передний габаритный фонарь Voyah Passion KT-1047"",""Правый передний габаритный фонарь Voyah Passion цена""]","commercial","Правый передний габаритный фонарь | Купить под заказ — Китрейд — KT-1047","Правый передний габаритный фонарь Voyah Passion. Код KITRADE: KT-1047. Состояние: Новое. Цена детали 37 800 ₽. Проверка совместимости по VIN.","Правый передний габаритный фонарь Voyah Passion","","[]","true","index,follow","active","[]"
